,Date,Open,High,Low,Close,Adj Close,Volume,mid_o,mid_h,mid_c,mid_l,bin_o,bin_h,bin_l,bin_c,ask_o,ask_h,ask_l,ask_c
112,2020-09-10,341.82000732421875,342.5299987792969,332.8500061035156,333.8900146484375,314.7632751464844,90569500,508.7650146484375,508.9550018310547,499.7950134277344,504.8000183105469,low,low,low,low,342.16182733154295,342.8725287780761,333.1828561096191,334.2239046630859
113,2020-09-11,335.82000732421875,336.9700012207031,331.0,334.0599975585937,314.9234924316406,84680200,502.8500061035156,502.4700012207031,498.0299987792969,501.97000122070307,low,low,low,low,336.1558273315429,337.3069712219238,331.33099999999996,334.39405755615223
114,2020-09-14,337.489990234375,340.3800048828125,334.2200012207031,338.4599914550781,319.0714111328125,65605700,506.71998596191406,507.49000549316406,503.4499969482422,507.2049865722656,low,low,low,low,337.82748022460936,340.7203848876953,334.5542212219238,338.7984514465332
115,2020-09-15,341.1199951171875,342.0199890136719,338.4700012207031,340.1700134277344,320.6834716796875,52920900,511.2050018310547,511.25498962402344,508.5550079345703,510.7300109863281,low,low,low,low,341.46111511230464,342.3620090026855,338.8084712219238,340.5101834411621
116,2020-09-16,341.510009765625,343.0599975585937,338.5199890136719,338.82000732421875,319.41082763671875,82096000,510.9200134277344,512.3199920654297,507.92999267578125,509.57501220703125,low,low,low,low,341.8515197753906,343.40305755615225,338.85850900268554,339.1588273315429
117,2020-09-17,333.5599975585937,337.70001220703125,332.989990234375,335.8399963378906,316.6015014648437,91523300,501.479995727539,504.19500732421875,500.9099884033203,502.6199951171875,low,low,low,low,333.89355755615225,338.03771221923824,333.32298022460935,336.1758363342285
118,2020-09-18,335.3699951171875,335.489990234375,327.9700012207031,330.6499938964844,312.95654296875,105877900,500.6949920654297,499.47499084472656,493.2949981689453,498.3349914550781,low,low,low,low,335.70536511230466,335.82548022460935,328.2979712219238,330.9806438903808
119,2020-09-21,325.70001220703125,327.1300048828125,321.7300109863281,326.9700012207031,309.4735412597656,99450800,489.1850128173828,487.99501037597656,485.2150115966797,489.82000732421875,low,low,low,low,326.02571221923824,327.4571348876953,322.0517409973144,327.2969712219238
120,2020-09-22,328.57000732421875,330.8999938964844,325.8599853515625,330.29998779296875,312.62530517578125,63612100,493.7200012207031,493.8299865722656,491.0099792480469,494.5849914550781,low,low,low,low,328.8985773315429,331.2308938903808,326.18584533691404,330.6302877807617
121,2020-09-23,330.8999938964844,331.20001220703125,322.1000061035156,322.6400146484375,305.3752136230469,93112200,492.2200012207031,492.25001525878906,483.4200134277344,488.0900115966797,low,low,low,low,331.2308938903808,331.5312122192382,322.4221061096191,322.9626546630859
122,2020-09-24,321.2200012207031,326.79998779296875,319.79998779296875,323.5,306.189208984375,76681300,482.9700012207031,486.6999816894531,481.54998779296875,484.11000061035156,low,low,low,low,321.5412212219238,327.1267877807617,320.11978778076167,323.82349999999997
123,2020-09-25,322.5799865722656,329.5799865722656,321.6400146484375,328.7300109863281,311.1393127441406,71069400,486.9449920654297,490.3999938964844,486.00502014160156,490.02000427246094,low,low,low,low,322.90256655883786,329.90956655883787,321.9616546630859,329.05874099731443
124,2020-09-28,333.2200012207031,334.9599914550781,332.1499938964844,334.19000244140625,316.30718994140625,64584600,500.31500244140625,501.0349884033203,499.2449951171875,500.8000030517578,low,low,low,low,333.55322122192376,335.29495144653316,332.4821438903808,334.5241924438476
125,2020-09-29,333.9700012207031,334.7699890136719,331.6199951171875,332.3699951171875,314.58453369140625,51304000,500.1549987792969,500.5799865722656,497.80499267578125,499.35499572753906,low,low,low,low,334.3039712219238,335.1047590026855,331.95161511230464,332.7023651123047
126,2020-09-30,333.0899963378906,338.2900085449219,332.8800048828125,334.8900146484375,316.9696960449219,104081100,500.5350036621094,504.7300109863281,500.32501220703125,501.4350128173828,low,low,low,low,333.42308633422846,338.6282985534668,333.2128848876953,335.2249046630859
127,2020-10-01,337.69000244140625,338.739990234375,335.010009765625,337.0400085449219,319.004638671875,88698700,506.2100067138672,506.2449951171875,503.53001403808594,505.885009765625,low,low,low,low,338.0276924438476,339.07873022460933,335.3450197753906,337.37704855346675
128,2020-10-02,331.70001220703125,337.010009765625,331.19000244140625,333.8399963378906,315.97589111328125,89431100,498.62001037597656,502.6050109863281,498.11000061035156,499.69000244140625,low,low,low,low,332.0317122192383,337.3470197753906,331.5211924438476,334.1738363342285
129,2020-10-05,336.0599975585937,339.9599914550781,336.010009765625,339.760009765625,321.5791015625,45713100,505.9400024414062,507.9649963378906,505.8900146484375,507.7900085449219,low,low,low,low,336.39605755615224,340.29995144653316,336.3460197753906,340.0997697753906
130,2020-10-06,339.9100036621094,342.1700134277344,334.3800048828125,334.92999267578125,317.00762939453125,90128900,507.375,509.3600158691406,501.8450012207031,504.88499450683594,low,low,low,low,340.24991366577143,342.51218344116205,334.7143848876953,335.264922668457
131,2020-10-07,338.1199951171875,341.6300048828125,338.0899963378906,340.760009765625,322.5255432128906,56999600,508.5,510.6750030517578,508.4700012207031,509.82000732421875,low,low,low,low,338.45811511230465,341.9716348876953,338.42808633422845,341.1007697753906
132,2020-10-08,342.8500061035156,343.8500061035156,341.8599853515625,343.7799987792969,325.38397216796875,45242500,514.7400054931641,514.7799987792969,513.7499847412109,515.2050018310547,low,low,low,low,343.19285610961913,344.1938561096191,342.201845336914,344.12377877807614
133,2020-10-09,345.5599975585937,347.3500061035156,344.8900146484375,346.8500061035156,328.2897033691406,59528600,518.9850006103516,519.7950134277344,518.3150177001953,519.6300048828125,low,low,low,low,345.90555755615225,347.6973561096191,345.2349046630859,347.1968561096191
134,2020-10-12,349.5899963378906,354.0199890136719,349.0599975585937,352.42999267578125,333.57110595703125,80388500,525.8049926757812,528.5499877929688,525.2749938964844,527.2249908447266,low,low,low,low,349.93958633422847,354.3740090026855,349.4090575561522,352.782422668457
135,2020-10-13,352.2799987792969,352.4700012207031,349.0899963378906,350.1300048828125,331.3941650390625,73255500,527.3450012207031,527.0149993896484,524.1549987792969,526.2700042724609,low,low,low,low,352.6322787780761,352.82247122192376,349.4390863342285,350.48013488769527
136,2020-10-14,350.75,351.92999267578125,347.1400146484375,347.92999267578125,329.3118896484375,57727900,524.7149963378906,525.5,521.1050109863281,523.3049926757812,low,low,low,low,351.10074999999995,352.281922668457,347.4871546630859,348.277922668457
137,2020-10-15,343.7099914550781,348.0199890136719,343.1300048828125,347.5,328.90496826171875,60357700,517.4599914550781,519.5849914550781,516.8800048828125,519.3549957275391,low,low,low,low,344.0537014465332,348.3680090026855,343.47313488769527,347.84749999999997
138,2020-10-16,348.9599914550781,350.75,347.1000061035156,347.2900085449219,328.7061767578125,89501900,522.6049957275391,524.3000030517578,520.7450103759766,521.7700042724609,low,low,low,low,349.3089514465332,351.10074999999995,347.4471061096191,347.63729855346674
139,2020-10-19,348.6499938964844,349.3299865722656,341.0400085449219,342.010009765625,323.708740234375,68425600,519.6549987792969,519.8499908447266,512.0450134277344,516.3350067138672,low,low,low,low,348.99864389038083,349.67931655883785,341.38104855346677,342.3520197753906
140,2020-10-20,343.4599914550781,346.8800048828125,342.6400146484375,343.3800048828125,325.00537109375,60051900,515.1499938964844,518.2000122070312,514.3300170898438,515.1100006103516,low,low,low,low,343.8034514465332,347.2268848876953,342.9826546630859,343.72338488769526
141,2020-10-21,343.3299865722656,345.6700134277344,342.3999938964844,342.7300109863281,324.39019775390625,63575000,514.6949920654297,516.8700103759766,513.7649993896484,514.3950042724609,low,low,low,low,343.6733165588378,346.0156834411621,342.7423938903808,343.07274099731444
142,2020-10-22,342.9599914550781,345.239990234375,340.6499938964844,344.6099853515625,326.16961669921875,55399300,515.2649841308594,515.5649871826172,512.9549865722656,516.0899810791016,low,low,low,low,343.30295144653314,345.58523022460935,340.9906438903808,344.954595336914
143,2020-10-23,345.92999267578125,345.989990234375,343.1300048828125,345.7799987792969,327.27691650390625,49143900,518.8199920654297,517.5549926757812,516.0200042724609,518.7449951171875,low,low,low,low,346.275922668457,346.33598022460933,343.47313488769527,346.12577877807615
144,2020-10-26,342.1300048828125,342.9800109863281,335.6199951171875,339.3900146484375,321.2289733886719,91473000,511.82501220703125,510.7900085449219,505.31500244140625,510.45501708984375,low,low,low,low,342.4721348876953,343.32299099731443,335.95561511230466,339.7294046630859
145,2020-10-27,339.760009765625,340.1199951171875,337.989990234375,338.2200012207031,320.1215515136719,65994100,508.87001037597656,509.114990234375,507.09999084472656,508.1000061035156,low,low,low,low,340.0997697753906,340.46011511230466,338.32798022460935,338.5582212219238
146,2020-10-28,332.1000061035156,338.25,326.1300048828125,326.6600036621094,309.18017578125,127094300,495.4300079345703,501.31500244140625,489.4600067138672,492.7100067138672,low,low,low,low,332.4321061096191,338.58824999999996,326.45613488769527,326.98666366577146
147,2020-10-29,326.9100036621094,333.3999938964844,325.0899963378906,329.9800109863281,312.3224792480469,90597700,491.90000915527344,495.9449920654297,490.0800018310547,493.4350128173828,low,low,low,low,327.23691366577145,333.7333938903808,325.4150863342285,330.3099909973144
148,2020-10-30,328.2799987792969,329.69000244140625,322.6000061035156,326.5400085449219,309.0665588378906,120287300,491.5500030517578,490.99000549316406,485.87001037597656,490.6800079345703,low,low,low,low,328.6082787780761,330.01969244384765,322.9226061096191,326.86654855346677
149,2020-11-02,330.20001220703125,332.3599853515625,327.239990234375,330.20001220703125,312.5306701660156,86068300,495.3000183105469,495.97998046875,492.3399963378906,495.3000183105469,low,low,low,low,330.53021221923825,332.692345336914,327.5672302246093,330.53021221923825
150,2020-11-03,333.69000244140625,338.25,330.2900085449219,336.0299987792969,318.0487060546875,93294200,501.7050018310547,503.39500427246094,498.3050079345703,502.875,low,low,low,low,334.0236924438476,338.58824999999996,330.62029855346674,336.36602877807616
151,2020-11-04,340.8599853515625,347.94000244140625,339.5899963378906,343.5400085449219,325.1568908691406,126959700,512.6299896240234,517.7350006103516,511.36000061035156,513.9700012207031,low,low,low,low,341.200845336914,348.2879424438476,339.9295863342285,343.88354855346677
152,2020-11-05,349.239990234375,352.19000244140625,348.8599853515625,350.239990234375,331.498291015625,82039700,524.3599853515625,526.6199951171875,523.97998046875,524.8599853515625,low,low,low,low,349.5892302246093,352.5421924438476,349.208845336914,350.59023022460934
153,2020-11-06,349.92999267578125,351.510009765625,347.6499938964844,350.1600036621094,331.4225158691406,74973000,525.0099945068359,525.3350067138672,522.7299957275391,525.125,low,low,low,low,350.279922668457,351.8615197753906,347.9976438903808,350.5101636657715
154,2020-11-09,363.9700012207031,364.3800048828125,354.0599975585937,354.5599975585937,335.587158203125,172304200,541.25,541.4100036621094,531.3399963378905,536.5449981689453,low,low,low,low,364.3339712219238,364.7443848876953,354.4140575561523,354.91455755615226
155,2020-11-10,353.489990234375,355.17999267578125,350.510009765625,354.0400085449219,335.0949401855469,85552000,530.5099945068359,530.4349975585938,527.5300140380859,530.7850036621094,low,low,low,low,353.8434802246093,355.535172668457,350.86051977539057,354.39404855346675
156,2020-11-11,356.3999938964844,357.5599975585937,355.0599975585937,356.6700134277344,337.58428955078125,58649000,534.7350006103516,535.0899963378905,533.3950042724609,534.8700103759766,low,low,low,low,356.7563938903808,357.91755755615225,355.41505755615225,357.02668344116205
157,2020-11-12,355.5799865722656,356.7200012207031,351.260009765625,353.2099914550781,334.30938720703125,67546200,532.1849822998047,532.3500061035156,527.8650054931641,530.9999847412109,low,low,low,low,355.9355665588379,357.0767212219238,351.6112697753906,353.5632014465332
158,2020-11-13,355.2699890136719,358.8999938964844,354.7099914550781,358.1000061035156,338.937744140625,62892200,534.3199920654297,536.2549896240234,533.7599945068359,535.7350006103516,low,low,low,low,355.6252590026855,359.2588938903808,355.06470144653315,358.4581061096191
159,2020-11-16,360.9800109863281,362.7799987792969,359.5899963378906,362.5700073242188,343.1685485839844,74541100,542.2650146484375,542.5749969482422,540.875,543.0600128173828,low,low,low,low,361.3409909973144,363.14277877807615,359.94958633422846,362.932577331543
160,2020-11-17,359.9700012207031,361.9200134277344,358.3399963378906,360.6199951171875,341.3227844238281,66111000,540.2799987792969,541.0900115966797,538.6499938964844,540.6049957275391,low,low,low,low,360.3299712219238,362.2819334411621,358.6983363342285,360.98061511230463
161,2020-11-18,360.9100036621094,361.5,356.239990234375,356.2799987792969,337.21502685546875,70591300,539.0500030517578,539.6199951171875,534.3799896240234,536.7350006103516,low,low,low,low,361.27091366577145,361.8615,356.5962302246093,356.63627877807613
162,2020-11-19,355.6000061035156,358.17999267578125,354.1499938964844,357.7799987792969,338.63482666015625,59940900,534.4900054931641,535.2549896240234,533.0399932861328,535.5800018310547,low,low,low,low,355.9556061096191,358.538172668457,354.5041438903808,358.13777877807615
163,2020-11-20,357.5,357.7200012207031,355.25,355.3299865722656,336.3159484863281,70417300,535.1649932861328,535.3450012207031,532.9149932861328,534.0799865722656,low,low,low,low,357.85749999999996,358.0777212219238,355.60524999999996,355.6853165588378
164,2020-11-23,357.2799987792969,358.82000732421875,354.8699951171875,357.4599914550781,338.3319702148437,63230600,536.0099945068359,536.2550048828125,533.5999908447266,536.0999908447266,low,low,low,low,357.6372787780761,359.17882733154295,355.22486511230466,357.81745144653314
